Name,Ingredient,images_link,likes,step,difficulty
[手工披薩](https://icook.tw/recipes/323579),橄欖油，酵母，30度溫水，高筋麵粉，糖，鹽，披薩醬，想吃的餡料，起司,https://tokyo-kitchen.icook.network/uploads/recipe/cover/323579/e77150ae5b041f6b.jpg,304,13,難
[檸香雞肉蛋黃醬義大利麵](https://icook.tw/recipes/339943),雞胸肉，鹹檸檬，大蒜，蛋，帕瑪森起司粉，義大利麵，橄欖油，辣椒，鹽，紅椒粉，黑胡椒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/339943/d481177631b56f50.jpg,27,7,難
[氣炸羊排](https://icook.tw/recipes/403036),羊排，義式香料，孜然粉，米酒，鹽巴，冷凍蔬菜，馬鈴薯泥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/403036/982936251afb2fca.jpg,12,3,易
[爆漿吐司捲](https://icook.tw/recipes/428180),吐司，德國香腸(或大熱狗)，起司片，雞蛋，小磨坊金黃蒜油，小磨坊綜合義大利香草,https://tokyo-kitchen.icook.network/uploads/recipe/cover/428180/c7f8e8e2157c791b.jpg,3,5,中
[炒牛肉義大利麵](https://icook.tw/recipes/343401),義大利麵，牛肉，新鮮香菇，蒜末，小洋蔥，蔥，紅蘿蔔，高麗菜，香菜，醬油，馬鈴薯粉或玉米粉，糖，植物油，水，香菇素蠔油，醬油，水，鹽，胡椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/343401/c5782f7d6dc47a48.jpg,43,5,中
[義大利蔬菜玉米烘蛋](https://icook.tw/recipes/337382),蛋，牛頭牌玉米粒，碗豆，馬鈴薯，紅椒，起司粉，鹽，油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/337382/57d23246e80d2751.jpg,19,5,中
[茄子烘蛋](https://icook.tw/recipes/427716),雞蛋，茄子，九層塔，洋蔥，小磨坊金黃蒜油，小磨坊綜合義大利香草，小磨坊玫瑰鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/427716/9e98a6c5e4ace8b7.jpg,5,4,易
[爆漿吐司捲](https://icook.tw/recipes/428180),吐司，德國香腸(或大熱狗)，起司片，雞蛋，小磨坊金黃蒜油，小磨坊綜合義大利香草,https://tokyo-kitchen.icook.network/uploads/recipe/cover/428180/c7f8e8e2157c791b.jpg,3,5,中
[義式辣雞翅](https://icook.tw/recipes/312798),雞翅，檸檬，辣椒末，EZ KITCHEN義式紅醬，品高素食高湯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/312798/c551d615b85f02c7.jpg,19,4,易
[櫛瓜偽義大利麵](https://icook.tw/recipes/338024),櫛瓜，蝦仁，彩椒、蘆筍、洋蔥，蒜頭，青醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/338024/850ca877d6b0cf74.jpg,14,3,易
[氣炸義式半雞](https://icook.tw/recipes/322803),半雞約，杏鮑菇，花椰菜，紅黃椒，匈牙利紅椒粉，橄欖油，白胡椒鹽，義大利辛香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/322803/3dc3cfee8df0be96.jpg,23,3,易
[義式炒蔬菜](https://icook.tw/recipes/334251),西洋芹，青椒，甜椒（紅），甜椒（黃），蒜頭，鹽，義式香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/334251/a439a8bf7a3e3219.jpg,29,3,易
[馬鈴薯蛤蜊濃湯](https://icook.tw/recipes/424461),美國褐皮馬鈴薯，洋蔥，杏鮑菇，鮮奶，蛤蜊，玉米粒，鹽巴，白胡椒粉，義大利香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/424461/746e9b437a2d1d6a.jpg,12,5,中
[蒜味佐塔香海鮮義大利麵](https://icook.tw/recipes/341058),義大利麵，九層塔（切末）+切段，蒜（片），蛤，洋蔥（切丁），蝦，小卷（圈），鹽，煮麵水，黑胡椒粒，奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/341058/bbe2864851a1bc51.jpg,35,3,易
[花椰菜豆漿白醬義大利麵](https://icook.tw/recipes/357035),白花椰菜，洋蔥，大蒜，無糖豆漿，鹽，黑胡椒，營養酵母，煮熟的義大利麵，無調味堅果，新鮮巴西利,https://tokyo-kitchen.icook.network/uploads/recipe/cover/357035/3d6967b30e89c688.jpg,32,11,難
[紅醬肉丸義大利麵](https://icook.tw/recipes/331496),義大利麵，小番茄，洋蔥，蘑菇，肉丸子，義大利綜合香料，黑胡椒，鹽巴,https://tokyo-kitchen.icook.network/uploads/recipe/cover/331496/c3ef1303b031ccbb.jpg,5,9,難
[番茄筆管麵](https://icook.tw/recipes/313048),義大利麵醬，番茄醬，黑胡椒，筆管麵，喜好的菇類，番茄，彩椒，蒜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/313048/a31cf1abdb38dc39.jpg,40,12,難
[手工披薩](https://icook.tw/recipes/323579),橄欖油，酵母，30度溫水，高筋麵粉，糖，鹽，披薩醬，想吃的餡料，起司,https://tokyo-kitchen.icook.network/uploads/recipe/cover/323579/e77150ae5b041f6b.jpg,304,13,難
[番茄雞肉天使細麵](https://icook.tw/recipes/417013),雞胸肉，番茄，洋蔥，蒜瓣，番茄醬，黑胡椒粒，蒜香粉，義大利香料，天使細麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/417013/5cb3692053ca1609.jpg,12,11,難
[蔬食新豬肉義大利麵](https://icook.tw/recipes/334114),義大利麵，小番茄，番茄醬，新豬肉，義大利香料，橄欖油，洋蔥，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/334114/efff0cca7ca88abb.jpg,13,7,難
[義式豬肉蔬菜捲](https://icook.tw/recipes/325571),萵苣，豬肉片，番茄丁，毛豆，海鹽，黑胡椒，帕馬森起司，橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/325571/cd8c6c84df4f4d3b.jpg,21,6,中
[焗烤蕃茄肉醬杏鮑菇](https://icook.tw/recipes/420899),蕃茄，洋蔥，杏鮑菇 (家樂福有機特級杏鮑菇，豬絞肉，起士條，蕃茄肉醬罐頭，義式香料，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/420899/bac64222fe352d7f.jpg,25,18,難
[抹茶義大利杏仁脆餅](https://icook.tw/recipes/328794),雞蛋，砂糖，沙拉油，水，抹茶粉，低筋麵粉，泡打粉，杏仁片，核桃,https://tokyo-kitchen.icook.network/uploads/recipe/cover/328794/62af3349488af7ed.jpg,26,9,難
[青醬鮮蝦義大利麵](https://icook.tw/recipes/354287),筆管麵，大白蝦，雞蛋，九層塔葉，蒜末，堅果，橄欖油，帕馬森起司粉，米酒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/354287/758b7d3e1798872d.jpg,38,9,難
[焗烤蕃茄肉醬杏鮑菇](https://icook.tw/recipes/420899),蕃茄，洋蔥，杏鮑菇 (家樂福有機特級杏鮑菇，豬絞肉，起士條，蕃茄肉醬罐頭，義式香料，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/420899/bac64222fe352d7f.jpg,25,18,難
[抹茶義大利杏仁脆餅](https://icook.tw/recipes/328794),雞蛋，砂糖，沙拉油，水，抹茶粉，低筋麵粉，泡打粉，杏仁片，核桃,https://tokyo-kitchen.icook.network/uploads/recipe/cover/328794/62af3349488af7ed.jpg,26,9,難
[奶香鮮蛤番茄冷湯](https://icook.tw/recipes/417967),Arla無乳糖牛乳，義大利去皮蕃茄醬，西芹，櫛瓜，蛤蜊，紅白腰豆，豆薯，洋蔥，紅蘿蔔，昆布高湯，山苦瓜，Delverde 義大利貝殼麵，清水，鹽，蒔蘿,https://tokyo-kitchen.icook.network/uploads/recipe/cover/417967/f96cb80d6d76651a.jpg,6,11,難
[青醬鮮蝦義大利麵](https://icook.tw/recipes/354287),筆管麵，大白蝦，雞蛋，九層塔葉，蒜末，堅果，橄欖油，帕馬森起司粉，米酒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/354287/758b7d3e1798872d.jpg,38,9,難
[義式奶酪](https://icook.tw/recipes/322500),吉利丁片，香草豆莢，鮮奶油，全脂鮮奶，細砂糖，冷凍草莓，細砂糖（a)，檸檬汁，吉利丁片，草莓果泥，水，細砂糖(b)，覆盆子、食用金箔，細砂糖，夏威夷豆，咖啡液，食用金箔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/322500/b6e63ca4c6b8f6c4.jpg,32,25,難
[香蒜義大利麵](https://icook.tw/recipes/324780),義大利麵，蒜片，鹽巴，培根或是蛤蜊等其他主料，青椒高麗菜香菇或其他蔬菜，橄欖油，義式香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/324780/bd7e3e78645a7315.jpg,23,5,中
[法式鹹可麗餅](https://icook.tw/recipes/422774),鬆餅粉，雞蛋，牛奶，雞蛋，香菇，五花肉（培根），蒜頭，起司片，黑胡椒或義大利香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/422774/e147bfcbd4bc45d1.jpg,25,10,難
[焗烤雞肉奶油蝴蝶麵](https://icook.tw/recipes/405031),蝴蝶麵，義式奶油醬調味包，雙色起士，番茄，雞肉，胡椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/405031/04270c78867937e1.jpg,11,4,易
[義式番茄牛肉](https://icook.tw/recipes/308446),牛里肌肉，去皮番茄罐頭，義式香料，巴薩米克醋，黑胡椒粉，糖，鹽，水量約,https://tokyo-kitchen.icook.network/uploads/recipe/cover/308446/927f557632f13f2d.jpg,610,5,中
[小番茄義大利肉醬](https://icook.tw/recipes/358648),細絞肉，不甜的玉女小番茄，蒜頭，水，鹽巴,https://tokyo-kitchen.icook.network/uploads/recipe/cover/358648/4022f89e0523a439.jpg,63,2,易
[mini披薩](https://icook.tw/recipes/325462),水餃皮，乳酪絲，德式香腸(片)，花椰菜碎，玉米粒，洋蔥碎，鮪魚罐頭，黑胡椒粒，EZ KITCHEN義式紅醬，EZ KITCHEN法式白醬，麵粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/325462/9591ff4469b5cff2.jpg,23,14,難
[義式佛卡夏麵包](https://icook.tw/recipes/327946),高筋麵粉，細砂糖，冰水（牛奶??），橄欖油，速發酵母，青花椰菜??，小蕃茄，迷迭香，橄欖油，黑胡椒粉，海鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/327946/2f2969e9f5aab4a0.jpg,103,5,中
[法式吐司](https://icook.tw/recipes/428179),吐司，雞蛋，火腿，起司片，小磨坊金黃蒜油，小磨坊蒜香黑胡椒，小磨坊綜合義大利香草,https://tokyo-kitchen.icook.network/uploads/recipe/cover/428179/cdddc5c1bda5f15a.jpg,4,4,易
[黃金起司雞肉焗烤意大利筆管麵](https://icook.tw/recipes/347702),雞肉腿，花葉菜，牛奶，蒜頭，玉米筍，白醬塊,https://tokyo-kitchen.icook.network/uploads/recipe/cover/347702/ceeab1b74d24b098.jpg,25,3,易
[義式雞肉蔬菜三明治](https://icook.tw/recipes/321495),雞胸肉，蘿蔓，雞蛋，起司，番茄醬，黃芥末醬，全麥吐司，義式香料，胡椒鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/321495/98d33885b57d3fde.jpg,141,4,易
[香煎馬鈴薯](https://icook.tw/recipes/340080),馬鈴薯，油，黑胡椒粒，義大利香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/340080/68827154001ba05d.jpg,30,1,易
[海鮮綠咖喱義大利麵](https://icook.tw/recipes/305990),鮮蝦8，花枝圈，蘑菇，玉米筍，洋蔥，蛤蠣，鯛魚，四季豆，雞肉，義大利麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/305990/7aac238564588547.jpg,13,17,難
[香辣奶油義大利麵](https://icook.tw/recipes/333800),偏瘦五花肉，義大利麵，洋蔥，蒜片，雞蛋，鮮奶油，牛奶，起司絲，水，鹽巴，辣椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/333800/d69779a75e40db30.jpg,17,10,難
[黃金起司雞肉焗烤意大利筆管麵](https://icook.tw/recipes/347702),雞肉腿，花葉菜，牛奶，蒜頭，玉米筍，白醬塊,https://tokyo-kitchen.icook.network/uploads/recipe/cover/347702/ceeab1b74d24b098.jpg,25,3,易
[炸花椰菜](https://icook.tw/recipes/420741),花椰菜，麵粉，紅椒粉，白胡椒粉，大蒜粉，卡宴辣椒粉，義式香料，蛋，白脫鮮乳buttermilk，美奶滋，是拉差,https://tokyo-kitchen.icook.network/uploads/recipe/cover/420741/37a67b1582ac57ec.jpg,6,5,中
[時蔬豬五花](https://icook.tw/recipes/419162),甜椒，洋蔥，豬五花肉，地瓜，番茄，薑片，蒜頭，鹽，黑胡椒，義大利香料粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/419162/dfc9520813e3d8ca.jpg,5,5,中
[蛋沙拉](https://icook.tw/recipes/427711),雞蛋，美乃滋，馬鈴薯，小黃瓜，紅蘿蔔，小磨坊綜合義大利香草，小磨坊蒜香黑胡椒，小磨坊玫瑰鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/427711/94163fcd3c0036b6.jpg,3,6,中
[香辣奶油義大利麵](https://icook.tw/recipes/333800),偏瘦五花肉，義大利麵，洋蔥，蒜片，雞蛋，鮮奶油，牛奶，起司絲，水，鹽巴，辣椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/333800/d69779a75e40db30.jpg,17,10,難
[白酒蒸蛤蜊](https://icook.tw/recipes/403109),蛤蜊，蕃茄乾，乾辣椒，白酒，義式香料粉，蒜頭，黑胡椒粉，橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/403109/6ad28d22564f4b1c.jpg,10,2,易
[茄汁海鮮義大利麵](https://icook.tw/recipes/331217),三分鐘快煮義大利麵，蛤蜊，白蝦，透抽，牛番茄，洋蔥，帕瑪森雙色起司，蒜頭，九層塔，番茄醬，冰糖，低脂乳酪，黑胡椒，義大利香料，橄欖油，鹽巴,https://tokyo-kitchen.icook.network/uploads/recipe/cover/331217/9fec1c189f39be5c.jpg,7,11,難
[香Q牛肩咖哩義大利麵](https://icook.tw/recipes/346178),澳洲牛梅花(牛肩肉），義大利麵，馬鈴薯，紅蘿蔔，杏鮑菇，花椰菜，雞蛋豆腐，洋蔥，蒜頭，咖哩塊，牛奶，起司，橄欖油，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/346178/632579d991dc736f.jpg,16,9,難
[青醬鮪魚甜椒貝?麵](https://icook.tw/recipes/342676),貝殼麵（6x3.5cm)，羅勒（或九層塔），松子（或其他堅果），帕瑪森起司，大蒜，初榨橄欖油，檸檬皮屑、汁，?、黑胡椒，羅勒松子青醬，甜椒，鮪魚罐頭，?、黑胡椒，初榨橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/342676/9b843f7fcde74ed4.jpg,54,23,難
[南僑讚岐涼拌鮮果嫩蝦義大利冷麵](https://icook.tw/recipes/362304),南僑讚岐急凍熟麵-皇家義大利麵，火龍果，蒜頭，蝦仁，辣椒，鹽，黑胡椒，橄欖油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/362304/4a52d2e1c0200541.jpg,11,5,中
[烤蔬菜](https://icook.tw/recipes/418893),牛蕃茄，小黃瓜，青椒，杏鮑菇，雪白菇，橄欖油，鹽巴，義大利香料,https://tokyo-kitchen.icook.network/uploads/recipe/cover/418893/358ea389b32b75a9.jpg,11,4,易
[氣炸燒肉起司披薩](https://icook.tw/recipes/325291),燒肉醬，牛肉火鍋片，披薩專用起司，橄欖油，中筋麵粉，酵母，鹽，橄欖油，白開水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/325291/257697d1b53cb6d9.jpg,21,4,易
[手揉番茄肉醬pizza](https://icook.tw/recipes/312305),高筋麵粉，水，奶粉，糖，植物油，速發酵母，鹽巴，番茄肉醬，帕馬森起司粉，洋菇，起司絲，黑胡椒，九層塔,https://tokyo-kitchen.icook.network/uploads/recipe/cover/312305/936b5652ea1599bd.jpg,283,8,難
[羅宋湯/義式蔬菜牛肉湯/歐式清冰箱雜菜湯](https://icook.tw/recipes/349214),高麗菜，洋蔥，紅蘿蔔，牛番茄，牛肉（部位不限，今用嫩肩牛肉，月桂葉，紅酒（最好用不甜的，鹽，黑胡椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/349214/eb12089e1a76e7b2.jpg,81,10,難
[義式牛排](https://icook.tw/recipes/307159),牛排，玉米筍，番茄，花椰菜，地瓜，外面買蜂蜜芥末醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/307159/57b29c111ba45840.jpg,14,3,易
[花生海鹽餅乾](https://icook.tw/recipes/334136),無鹽奶油，自製花生醬，蛋，低筋麵粉，泡打粉，海鹽，花生,https://tokyo-kitchen.icook.network/uploads/recipe/cover/334136/629ff814da79e912.jpg,14,10,難
[南瓜帕瑪森乳酪義大利餃](https://icook.tw/recipes/353936),南瓜（100+250g)，帕瑪森乳酪，?、黑胡椒，肉荳蔻，義大利00小麥粉，?，雞蛋，甜菜根、葡萄汁、煙燻紅椒粉，義大利00小麥粉，水，酸模,https://tokyo-kitchen.icook.network/uploads/recipe/cover/353936/76f3a05bb19a16e8.jpg,13,20,難
[古早味香酥排骨義大利麵](https://icook.tw/recipes/362289),南僑讚岐急凍熟麵-皇家義大利麵，娃娃菜，豬小排，冬瓜，蔥，蛋黃，地瓜粉，米酒、油蔥酥，蒜泥、胡椒粉，糖、鹽、醬油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/362289/9cca0edbef2a720c.jpg,4,5,中
[魚露拌鮭魚碎義大利麵](https://icook.tw/recipes/344968),鮭魚，義大利麵，大蔥，小黃瓜，芹菜，橄欖油，魚露，鹽，砂糖，檸檬，大蒜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/344968/e76a38742bae3ef2.jpg,15,6,中
[義式香草檸檬紙包鮭魚](https://icook.tw/recipes/329376),鮭魚，檸檬，橄欖油，義式香草，黑胡椒，玫瑰鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/329376/def0e5f7ea8f64fa.jpg,71,4,易
[海鮮總匯義大利湯麵](https://icook.tw/recipes/352527),南僑讚岐急凍熟麵（柚子麵），鱈魚、淡菜，小卷、蝦子，鮮奶，馬鈴薯，洋蔥，番茄，無鹽奶油，乾辣椒，黑胡椒、鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/352527/0eaeb52b307a84f4.jpg,13,5,中
[香料烤雞排](https://icook.tw/recipes/400791),去骨雞腿排，蒜頭（切片），義式香料，鹽，糖，黑胡椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/400791/ff51407f38e9c750.jpg,23,5,中
[茄汁墨魚義大利麵](https://icook.tw/recipes/333252),墨魚麵，雞胸肉，蒜碎，蕃茄丁，番茄醬，九層塔，太白粉，洋蔥碎，乾酪絲，乾辣椒，雞高湯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/333252/ecc5bc4d11222d77.jpg,9,6,中
[海鮮義大利麵/康寶奶油濃湯](https://icook.tw/recipes/344540),康寶 奶油風味北歐風海鮮濃湯，義大利麵，白蝦，蛤蜊，透抽，洋蔥，紅黃椒，甜豆，橄欖油，白酒，起司片,https://tokyo-kitchen.icook.network/uploads/recipe/cover/344540/87b42e285c31cf77.jpg,18,11,難
[焗烤彩椒甜椒](https://icook.tw/recipes/397288),牛絞肉，蒜頭切末，洋蔥切丁，彩椒，義式香料，紅椒粉，黑胡椒，雙色起司，罐頭義大利麵紅醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/397288/8edb6975a143a530.jpg,16,3,易
[義大利香草佛卡夏麵包](https://icook.tw/recipes/352338),高筋麵粉 （麵團），速發酵母 （麵團），鹽 （麵團），橄欖油 （麵團），溫水 （麵團），糖 （麵團），迷迭香（配料），蒜末 （配料），粗磨海鹽 （配料），黑胡椒 （配料），橄欖油 （配料）,https://tokyo-kitchen.icook.network/uploads/recipe/cover/352338/a30d11d6e034ee82.jpg,29,20,難
[法式邊界?火腿?花生](https://icook.tw/recipes/409001),厚片吐司，雞蛋，火腿片，無鹽奶油，雙色起司，鮮奶，醬油，蜂蜜，義式香料粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/409001/d576347bc893f6d8.jpg,4,4,易
[清炒蘋果義大利麵](https://icook.tw/recipes/329046),蘋果切塊，蘋果汁，洋蔥切片，鹽，黑胡椒，義大利香料，豬頸肉切片，義大利麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/329046/a0c204fef8262304.jpg,4,4,易
[義式番茄燉雞](https://icook.tw/recipes/335457),牛番茄，雞腿排切塊，杏苞菇，馬鈴薯，九層塔，蒜末，黑胡椒，義式香料，番茄醬包，鹽巴,https://tokyo-kitchen.icook.network/uploads/recipe/cover/335457/41f5da5e7d32d1c0.jpg,31,6,中
[義大利麵](https://icook.tw/recipes/359959),萬用白醬，蒜頭，螺旋麵，冰箱現有蔬菜及肉類,https://tokyo-kitchen.icook.network/uploads/recipe/cover/359959/410595d5e560453a.jpg,33,6,中
[香菜新餐肉白醬義大利麵](https://icook.tw/recipes/356859),新餐肉，義大利麵，純素奶油，燕麥奶，麵粉，素高湯 / 水，黑胡椒，香菜(切碎)，油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/356859/3ca279f328289644.jpg,6,6,中
[白醬明太子義大利麵](https://icook.tw/recipes/331431),橄欖油，蒜末，洋蔥，切塊培根，洋菇，現成奶白醬，明太子醬，義大利麵，冷凍蔬菜，乳酪絲，鹽巴，黑胡椒，香料葉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/331431/0d99064022685b3a.jpg,17,12,難
[培根起司義大利麵](https://icook.tw/recipes/326842),義式培根，圓直義大利麵，蛋黃，帕馬森起司，黑胡椒，雞高湯,https://tokyo-kitchen.icook.network/uploads/recipe/cover/326842/6f70fa9f4f65c9b9.jpg,19,2,易
[紅酒燉牛肉](https://icook.tw/recipes/411166),牛肋條，小番茄，洋蔥，洋菇（選配），蒜頭，雞高湯，紅酒(不放進醃料裡），番茄糊，奶油，紅酒，月桂葉，義式香料（選配），黑胡椒原粒，黑胡椒，鹽巴，砂糖，義式香料（選配），匈牙利紅椒粉（選配）,https://tokyo-kitchen.icook.network/uploads/recipe/cover/411166/fcbda51a55585e1e.jpg,30,7,難
[蒜炒蛤蜊菇菇義大利麵](https://icook.tw/recipes/315639),義大利麵，蒜頭，洋蔥，九層塔，橄欖油，鹽巴，蛤蜊，玉米筍，小番茄，鴻禧菇，辣椒，羅勒粉，蒜油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/315639/420d8fd75b6a8458.jpg,185,6,中
[蔬菜燉雞肉義大利湯麵](https://icook.tw/recipes/329491),義大利麵，番茄，高麗菜，紅蘿蔔，去骨雞腿肉，洋蔥，香菜末，蒜末，櫛瓜，鹽巴，米酒,https://tokyo-kitchen.icook.network/uploads/recipe/cover/329491/89272935d1295a2a.jpg,8,6,中
[牛肝菌義大利燉飯](https://icook.tw/recipes/312394),義大利米，柏馬森起司粉，奶油，乾牛肝菌碎，磨菇，雞湯，鹽，黑胡椒碎，巴西里碎,https://tokyo-kitchen.icook.network/uploads/recipe/cover/312394/ebc0dc4c6b23c7cd.jpg,40,5,中
[茄汁鯖魚義大利麵](https://icook.tw/recipes/238883),番茄鯖魚罐頭，義大利麵，橄欖油，蒜末，水煮蛋，紅蘿蔔絲，小黃瓜絲，菇類,https://tokyo-kitchen.icook.network/uploads/recipe/cover/238883/281f94889f06f09d.jpg,19,8,難
[歐姆飯糰](https://icook.tw/recipes/411536),白飯，雞蛋，起司絲或起司粉，K喵媽咖喱，K喵媽特製義式蕃茄醬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/411536/ae283430150314dd.jpg,7,6,中
[手工披薩](https://icook.tw/recipes/310567),高筋麵粉，低筋麵粉，速發酵母，鹽巴，糖，水，植物油，義大利麵醬，牛排醬，香腸，火腿，起司絲,https://tokyo-kitchen.icook.network/uploads/recipe/cover/310567/0f4517e1d7a1a71d.jpg,812,8,難
[香煎馬鈴薯](https://icook.tw/recipes/405041),馬鈴薯，義大利香料，胡椒鹽，無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/405041/1a073303676f592d.jpg,68,3,易
[焗烤培根菇菇馬鈴薯](https://icook.tw/recipes/401527),馬鈴薯，培根，新鮮香菇，乳酪絲，義式香料粉，胡椒粉，黑胡椒粒，鹽,https://tokyo-kitchen.icook.network/uploads/recipe/cover/401527/523982cd9a3176b7.jpg,18,4,易
[甜&鹹匹薩](https://icook.tw/recipes/336228),沙拉油，高筋麵粉，速發酵母，鹽，砂糖，水,https://tokyo-kitchen.icook.network/uploads/recipe/cover/336228/803d7d069f225824.jpg,5,9,難
[酪梨杏鮑菇比薩](https://icook.tw/recipes/346628),中筋麵粉，糖，鹽，速發酵母粉，冰牛奶，水，植物油，奶油，蒜末，杏鮑菇(切片)，酪梨(壓成泥)，義式香腸(切片)，黑胡椒，鹽，比薩乳酪,https://tokyo-kitchen.icook.network/uploads/recipe/cover/346628/a8a9b8f41e3cad31.jpg,33,5,中
[清炒鹹蛋山苦瓜義大利麵](https://icook.tw/recipes/338271),山苦瓜，鹹蛋，大蒜碎，義大利麵，鹽，烹大師（鰹魚風味）,https://tokyo-kitchen.icook.network/uploads/recipe/cover/338271/fddda116b9d9c504.jpg,19,9,難
[美味青醬](https://icook.tw/recipes/342632),九層塔，松子/堅果，乾酪/起司絲，植物油，黑胡椒粒，檸檬,https://tokyo-kitchen.icook.network/uploads/recipe/cover/342632/fffa74470612f747.jpg,75,6,中
[南瓜義式脆餅](https://icook.tw/recipes/311322),低筋麵粉，杏仁粉，泡打粉，糖，全蛋，鹽，沙拉油，南瓜泥,https://tokyo-kitchen.icook.network/uploads/recipe/cover/311322/019dd7fa11aa9d26.jpg,71,4,易
[巧克力戰斧豬梅花佐阿根廷奇米丘里辣醬](https://icook.tw/recipes/418681),巧克力戰斧豬梅花，青蔥，月桂葉，義大利香料粉，紅酒醋，蒜頭，辣椒，香菜,https://tokyo-kitchen.icook.network/uploads/recipe/cover/418681/f84dcb7e6128516d.jpg,7,8,難
[義式白醬輕鬆做](https://icook.tw/recipes/70377),鮮奶油，奶油，牛奶，洋蔥，蒜頭，雞湯塊，起司片，麵粉，水，鹽，義式綜合香料，粗粒胡椒粉,https://tokyo-kitchen.icook.network/uploads/recipe/cover/70377/c9b870567adbecf3.jpg,15,3,易
[奶醬雞肉菇菇義大利麵 ](https://icook.tw/recipes/357753),洋蔥，大蒜，蘑菇，雞肉，西式早餐香腸，鮮奶油，鮮奶，雞高湯（沒有亦可用水），帕瑪森起司，Campbell 蘑菇濃湯，義大利麵,https://tokyo-kitchen.icook.network/uploads/recipe/cover/357753/77d0f23ddc1d844d.jpg,29,6,中
[蒜香煎生蠔](https://icook.tw/recipes/425106),生蠔（或牡蠣），大蒜末，鹽巴，黑胡椒，義大利綜合香料（可不加），橄欖油（酪梨油），無鹽奶油,https://tokyo-kitchen.icook.network/uploads/recipe/cover/425106/27acc1ae1add43d2.jpg,7,4,易
[醃漬野澤菜義式香腸炒義大利麵](https://icook.tw/recipes/279646),野澤菜，粗鹽，生義式香腸肉（切段），初榨橄欖油，大蒜碎，乾辣椒小段，白酒，青花菜，義大利麵，帕馬森起司,https://tokyo-kitchen.icook.network/uploads/recipe/cover/279646/a3926eff47146e9a.jpg,25,5,中
[義式番茄肉醬](https://icook.tw/recipes/310793),牛絞肉，原味番茄罐頭，歐芹/巴西利，月桂葉，洋蔥，大蒜，蘑菇，雞高湯，牛奶，白酒，奶油，黑胡椒粉，鹽，帕瑪森起司,https://tokyo-kitchen.icook.network/uploads/recipe/cover/310793/6c8c0e6760ebb160.jpg,43,20,難
